latitude,longitude,district,district,neighborhood,neighborhood
36.4888285,-4.7578505,Elviria-Cabopino,,Marbesa,
36.681168,-4.4505815,Carretera de Cádiz,CARRETERA DE CADIZ,Pacífico,IND LA TERMICA                
36.6360108,-4.4925601,Playamar,,Playamar - Benyamina,
36.513105,-4.8416241,Rio Real-Los Monteros,,Rio Real,
36.5172738,-4.8485482,Rio Real-Los Monteros,,Rio Real,
36.4266816,-5.1505385,Estepona Pueblo,,Centro,
36.5319229,-4.8311691,Rio Real-Los Monteros,,Alto de los Monteros,
36.5351983,-4.7152851,La Cala Golf - Lagar Martell,,,
36.724048,-4.4254243,Centro,CENTRO,La Goleta - San Felipe Neri,LA GOLETA                     
36.6610387,-4.5438685,Manantiales - Lagar - Cortijo,,,
36.519556,-4.6502207,Hipódromo-Cerrado del Águila,,Hipódromo-Cerrado del Águila,
36.5975244,-4.6373419,Mijas Pueblo,,Mijas Pueblo,
36.658028,-4.5487455,Manantiales - Lagar - Cortijo,,,
36.6572633,-4.5686128,Platero - El Limón,,,
36.5181484,-4.9740028,Nueva Andalucía,,Los Naranjos,
36.5097092,-4.9695171,Nueva Andalucía,,Las Brisas,
36.6083861,-4.5386264,Arroyo de la Miel,,,
36.722049,-4.4032754,Este,CENTRO,Malagueta - Monte Sancha,MONTE SANCHA                  
36.4757128,-5.0203811,Benamara - Atalaya,,Nueva Atalaya,
36.4854753,-5.0346593,El Paraíso,,,
36.4148015,-5.1698674,Seghers,,,
36.504744,-4.8364781,Rio Real-Los Monteros,,Bahía de Marbella,
36.5156582,-4.7097053,La Cala de Mijas,,La Cala de Mijas,
36.4641578,-5.0067455,Benamara - Atalaya,,Casasola,
36.722049,-4.4032754,Este,CENTRO,Malagueta - Monte Sancha,MONTE SANCHA                  
36.4595723,-5.1268815,Altos de Estepona,,,
36.4921779,-4.9564581,Nueva Andalucía,,Nueva Andalucía,
36.5271051,-4.9967659,El Madroñal,,,
36.557626,-4.6332886,Campo de Mijas,,Campo de Mijas,
36.6580239,-4.5844641,Pinos de Alhaurín,,,
36.4906084,-4.7530504,Elviria-Cabopino,,Marbesa,
36.5645447,-4.6066266,Las Gaviotas,,,
36.5645447,-4.6066266,Las Gaviotas,,,
36.5124759,-4.9986957,La Quinta,,,
36.5645447,-4.6066266,Las Gaviotas,,,
36.4159832,-5.1883404,Costa Natura,,Guadalobón,
36.6056204,-4.5146401,La Leala - El Saltillo,,,
36.5127622,-4.9216377,Nagüeles-Milla de Oro,,Nagüeles,
36.741368,-4.0939618,Centro,,,
36.5026954,-4.7183631,Riviera del Sol,,Riviera del Sol,
36.6593071,-4.5584813,Jardines de Alhaurín-Huerta Alta-Fuensanguínea,,,
36.7199032,-4.4070999,Este,CENTRO,Malagueta - Monte Sancha,LA CALETA                     
36.7422204,-3.9161973,El Peñoncillo,,,
36.5940853,-4.523236,Solymar - Puerto Marina,,,
36.7054075,-4.4383658,Carretera de Cádiz,CARRETERA DE CADIZ,Huelin,HUELIN                        
36.5498685,-4.6371653,Las Lagunas,,Las Cañadas,
36.5840801,-4.5427666,Torrequebrada,,Hacienda Torrequebrada,
36.4962146,-4.780757,Elviria-Cabopino,,Santa María,
36.5297504,-4.7460865,La Mairena,,,
36.5012369,-4.9398845,Nagüeles-Milla de Oro,,Las Lomas de Río Verde,
36.5114825,-4.9387847,Nagüeles-Milla de Oro,,Lomas de Marbella Club,
36.5110628,-4.9066517,Nagüeles-Milla de Oro,,La Carolina-Guadalpín,
36.533754,-4.7166355,La Cala Golf - Lagar Martell,,,
36.5097266,-4.9623804,Nueva Andalucía,,Aloha,
36.73697,-4.39279,Este,ESTE,Limonar,COLINAS DEL LIMONAR           
36.5231039,-4.996021,La Quinta,,,
36.4704052,-5.0158293,Benamara - Atalaya,,Nueva Atalaya,
36.5538615,-4.651991,Campo de Mijas,,Campo de Mijas,
36.5086897,-4.9311612,Nagüeles-Milla de Oro,,Lomas de Marbella Club,
36.5025261,-4.9275597,Nagüeles-Milla de Oro,,Puente Romano,
36.4853214,-4.9904166,San Pedro de Alcántara,,San Pedro Pueblo,
36.5090927,-4.9057899,Nagüeles-Milla de Oro,,La Carolina-Guadalpín,
36.4924583,-4.9644305,Nueva Andalucía,,Nueva Andalucía,
36.7246151,-4.4010349,Este,CENTRO,Malagueta - Monte Sancha,MONTE SANCHA                  
36.5095513,-4.8985746,Marbella Pueblo,,Playa de la Fontanilla,
36.3564649,-5.2311798,Puerto de la Duquesa,,,
36.3570424,-5.2307053,Puerto de la Duquesa,,,
36.4887919,-4.7638173,Elviria-Cabopino,,Marbesa,
36.6397936,-4.4991045,El Pinar - Palacio de Congresos,,,
36.6455594,-4.6947759,El Cigarral - Dehesa - Borrajo,,,
36.5094206,-4.9308232,Nagüeles-Milla de Oro,,Lomas de Marbella Club,
36.7225504,-4.444223,Bailén - Miraflores,BAILEN-MIRAFLORES,La Florida - Parque norte,CARLOS HAYA                   
36.5068846,-4.9129948,Nagüeles-Milla de Oro,,La Carolina-Guadalpín,
36.7099285,-4.4286041,Centro,CARRETERA DE CADIZ,Perchel sur - El Bulto,EL BULTO
36.6091704,-4.5057895,La Carihuela - Los Nidos,,,
36.7124363,-4.4391004,Cruz de Humilladero,CRUZ DE HUMILLADERO,Cruz del Humilladero - Los Tilos,CRUZ DEL HUMILLADERO          
36.5080882,-4.9152464,Nagüeles-Milla de Oro,,La Carolina-Guadalpín,
36.5912759,-4.5656296,Benalmádena Pueblo,,Casablanca - La Viñuela,
36.7233631,-4.4353034000000005,Bailén - Miraflores,BAILEN-MIRAFLORES,Los Castillejos - La Trinidad,LA TRINIDAD                   
36.4828725,-4.9669448,Nueva Andalucía,,Puerto Banús,
36.3751933,-5.223096,Marina de Casares,,,
36.5012386,-4.9513443,Nueva Andalucía,,La Dama de Noche-La Alzambra,
36.5593683,-4.6270813,Campo de Mijas,,Campo de Mijas,
36.5216335,-4.9989236,La Quinta,,,
36.4599888,-5.0855226,Selwo,,La Concha-Resina Golf,
36.6128686,-4.5199389,El Pinillo,,,
36.7294382,-4.4239284,Centro,CENTRO,El Molinillo - Capuchinos,EL MOLINILLO                  
36.5503763,-4.6155113,Playa de los Boliches,,,
36.7309474,-3.9452362,El Peñoncillo,,,
36.7319171,-4.3861345,Este,ESTE,Cerrado de Calderón - Hacienda Paredes,CERRADO DE CALDERON           
36.7196786,-4.4331068,Centro,CRUZ DE HUMILLADERO,Perchel norte,MARMOLES                      
36.4869846,-4.9655898,Nueva Andalucía,,Puerto Banús,
36.5091789,-4.9738811,Nueva Andalucía,,Las Brisas,
36.5231664,-5.0058742,La Quinta,,,
36.4886548,-4.9980508,San Pedro de Alcántara,,San Pedro Pueblo,
36.501049,-4.7007302,Riviera del Sol,,Riviera del Sol,
36.5208375,-5.001635,La Quinta,,,
36.7437738,-4.1189078,,,,
36.4696581,-5.0441632,Benamara - Atalaya,,Bel-Air,
36.7196987,-4.4083659,Este,CENTRO,Malagueta - Monte Sancha,LA MALAGUETA                  
36.502045,-4.7846674,Elviria-Cabopino,,Elviria,
36.4944505,-4.967872,Nueva Andalucía,,Nueva Andalucía,
36.7192052,-4.4225238,Centro,CENTRO,Centro Histórico,CENTRO HISTORICO              
36.742255,-4.10477,Viña Málaga,,,
36.6399297,-4.4957911,Playamar,,La Colina,
36.7486258,-3.9731353,Torrox Pueblo,,,
36.4885071,-4.7604972,Elviria-Cabopino,,Marbesa,
36.5142354,-4.8407403,Rio Real-Los Monteros,,Rio Real,
36.5174618,-4.9199756,Nagüeles-Milla de Oro,,Nagüeles,
36.4773419,-4.9898107,San Pedro de Alcántara,,Linda Vista-Nueva Alcántara-Cortijo Blanco,
36.5556393,-4.6404829,Campo de Mijas,,Campo de Mijas,
36.5053426,-4.9700847,Nueva Andalucía,,Las Brisas,
36.5364548,-4.7326691,La Cala Golf - Lagar Martell,,,
36.723954,-4.4228285,Centro,CENTRO,La Goleta - San Felipe Neri,LA GOLETA                     
36.7437646,-3.8810573,Chaparil - Torrecilla - Punta Lara,,,
36.7077329,-4.636862,Cártama pueblo,,,
36.5949831,-4.5526565,Montealto,,,
36.5426904,-4.6396441,Las Lagunas,,Los Rios - CARE,
36.6902275,-4.4420718,Carretera de Cádiz,CARRETERA DE CADIZ,Pacífico,SAN CARLOS                    
36.7156449,-4.2614474,Lo Cea - Los Cortijos,,,
36.4835131,-4.9683925,Nueva Andalucía,,Puerto Banús,
36.5152611,-4.9238458,Nagüeles-Milla de Oro,,Nagüeles,
36.5054801,-4.975166,Nueva Andalucía,,Las Brisas,
36.40026,-5.23757,Doña Julia Golf,,,
36.3890382,-5.2203282,Casares Golf - Casares del Sol,,,
36.466571,-5.0098603,Benamara - Atalaya,,Casasola,
36.7203716,-4.4250892,Centro,CENTRO,Centro Histórico,CENTRO HISTORICO              
36.3570847,-5.2303867,Puerto de la Duquesa,,,
36.4791938,-4.9712779,Nueva Andalucía,,Puerto Banús,
36.4304716,-5.1220906,Punta Plata,,Punta Plata,
36.7194762,-4.4230834,Centro,CENTRO,Centro Histórico,CENTRO HISTORICO              
36.5417397,-4.6200114,Zona Puerto Deportivo,,,
36.5129647,-4.9735334,Nueva Andalucía,,Los Naranjos,
36.3890382,-5.2203282,Casares Golf - Casares del Sol,,,
36.7092232,-4.442599,Cruz de Humilladero,CRUZ DE HUMILLADERO,Cruz del Humilladero - Los Tilos,LA UNION                      
36.6023993,-4.5104685,La Carihuela - Los Nidos,,,
36.512046,-4.9274993,Nagüeles-Milla de Oro,,Lomas de Marbella Club,
36.5810086,-4.5980588,El Higuerón,,,
36.3781444,-5.2245547,Doña Julia Golf,,,
36.5094565,-4.6828029,La Cala de Mijas,,La Cala de Mijas,
36.4814195,-5.0201253,Benamara - Atalaya,,Nueva Atalaya,
36.4968061,-4.7544024,Elviria-Cabopino,,Hacienda Las Chapas,
36.4652945,-5.0329157,Benamara - Atalaya,,Paraiso-Barronal,
36.7192365,-4.4223439,Centro,CENTRO,Centro Histórico,CENTRO HISTORICO              
36.6406251,-4.4947563,Playamar,,La Colina,
36.4884437,-4.9634893,Nueva Andalucía,,Nueva Andalucía,
36.739261,-4.4931136,Puerto de la Torre,PUERTO DE LA TORRE,Puertosol - Santa Isabel,PUERTOSOL                     
36.5862361,-4.5406388,Torrequebrada,,Cortijo Torrequebrada,
36.6023993,-4.5104685,La Carihuela - Los Nidos,,,
36.6406251,-4.4947563,Playamar,,La Colina,
36.5794244,-4.6003807,El Higuerón,,,
36.459476,-5.0457219,Benamara - Atalaya,,Villacana - Costalita - Saladillo,
36.5444373,-4.6288204,Centro Ciudad,,,
36.5783181,-4.5976224,El Higuerón,,,
36.5777427,-4.5964408,El Higuerón,,,
36.7171709,-4.2606074,Lo Cea - Los Cortijos,,,
36.577891,-4.5910346,El Higuerón - Capellanía,,,
36.5754592,-4.5978367,El Higuerón,,,
36.5093775,-4.9242575,Nagüeles-Milla de Oro,,Lomas de Marbella Club,
36.5756999,-4.5938135,El Higuerón,,,
36.4656163,-5.049443,Benamara - Atalaya,,Cancelada,
36.5766437,-4.6008496,El Higuerón,,,
36.582649,-4.601697,El Higuerón,,,
36.7299847,-4.3845032,Este,ESTE,Cerrado de Calderón - Hacienda Paredes,CERRADO DE CALDERON           
36.5967799,-4.5276083,Parque de la Paloma,,,
36.5042247,-4.8427243,Rio Real-Los Monteros,,Rio Real,
36.7266047,-4.3830722,Este,ESTE,Cerrado de Calderón - Hacienda Paredes,CERRADO DE CALDERON           
36.7353042,-4.3575048,Este,ESTE,Pinares de San Antón,LOMAS DE SAN ANTON            
36.5800092,-4.5967828,El Higuerón,,,
36.5766365,-4.5985964,El Higuerón,,,
36.4803055,-4.9982021,San Pedro de Alcántara,,Guadalmina Alta,
36.4713523,-5.0254683,Benamara - Atalaya,,Paraiso-Barronal,
36.510567,-4.9773295,Nueva Andalucía,,Las Brisas,
36.5782622,-4.5988333,El Higuerón,,,
36.4852835,-4.9674204,Nueva Andalucía,,Puerto Banús,
36.5005685,-4.8131298000000005,Las Chapas-El Rosario,,Las Chapas-Alicate Playa,
36.5773476,-4.5973069,El Higuerón,,,
36.5768103,-4.5978595,El Higuerón,,,
36.4895473,-4.9564971,Nueva Andalucía,,Nueva Andalucía,
36.5190746,-4.8794186,Marbella Pueblo,,La Patera,
36.5079099,-4.9628032,Nueva Andalucía,,Aloha,
36.5486322,-4.6197625,Zona Puerto Deportivo,,,
36.4874124,-4.9564039,Nueva Andalucía,,Puerto Banús,
36.5175666,-4.9784584,Nueva Andalucía,,Los Naranjos,
36.5186876,-4.9796105,Nueva Andalucía,,Los Naranjos,
36.6392662,-4.4994773,El Pinar - Palacio de Congresos,,,
36.5017501,-4.717042,Riviera del Sol,,Riviera del Sol,
36.5254784,-5.0428057,Benahavís,,,
36.4691942,-5.0176766,Benamara - Atalaya,,Nueva Atalaya,
36.7320016,-4.3814996,Este,ESTE,Cerrado de Calderón - Hacienda Paredes,CERRADO DE CALDERON           
36.540143,-4.6185138,Zona Puerto Deportivo,,,
36.5088803,-4.8882134,Marbella Pueblo,,Playa Bajadilla-Puertos,
36.638547,-4.5016797,El Pinar - Palacio de Congresos,,,
36.4871171,-4.9597808,Nueva Andalucía,,Puerto Banús,
36.5899552,-4.5492297,Torrequebrada,,Cortijo Torrequebrada,
36.7150666,-4.4119691,Este,CENTRO,Malagueta - Monte Sancha,LA MALAGUETA                  
36.511254,-4.9712453,Nueva Andalucía,,Las Brisas,
36.7224887,-4.2798946,Cotomar - Urbanizaciones,,,
36.5979333,-4.5306571,Arroyo de la Miel,,,
36.6583005,-4.5050843,Churriana,CHURRIANA,Cortijo de Maza-Finca Monsalvez-El Olivar,FINCA MONSALVEZ               
36.7041935,-4.5660217,El Romeral-Peñón de Zapata,,,
36.476278,-5.0235129,Benamara - Atalaya,,Paraiso-Barronal,
36.5785034,-4.6364475,Mijas Pueblo,,Mijas Pueblo,
36.4111953,-5.1865066,Costa Natura,,Guadalobón,
36.6433524,-4.7256942,Las Lomas - Las Torres - Terrazas de Alhaurín,,,
36.7249635,-4.5442456,Campanillas,CAMPANILLAS,Campanillas,CAMPANILLAS                   
36.7354032,-4.3545175,Este,ESTE,Pinares de San Antón,DSMO DM ESTE
36.4962232,-4.9644093,Nueva Andalucía,,Nueva Andalucía,
36.4975123,-4.9680642,Nueva Andalucía,,Nueva Andalucía,
36.5194082,-4.9798212,Nueva Andalucía,,Los Naranjos,
36.5395449,-4.623178,Zona Puerto Deportivo,,,
36.4733768,-5.0230201,Benamara - Atalaya,,Paraiso-Barronal,
36.5117901,-4.9878345,Nueva Andalucía,,Los Naranjos,
36.5054572,-5.0021696,La Quinta,,,
36.7298291,-4.2435621,Añoreta Golf - Paraíso del Sol,,,
36.4981179,-4.977433,Nueva Andalucía,,Rodeo Alto-Guadaiza-La Campana,
36.7328229,-4.4887446,Puerto de la Torre,PUERTO DE LA TORRE,Puertosol - Santa Isabel,CAÑAVERAL                     
36.5056925,-4.7084838,Riviera del Sol,,Riviera del Sol,
36.6468718,-4.7097193,Las Lomas - Las Torres - Terrazas de Alhaurín,,,
36.5195962,-4.6496896,Hipódromo-Cerrado del Águila,,Hipódromo-Cerrado del Águila,
36.4208538,-5.1610823,Estepona Pueblo,,Puerto de Estepona,
36.5080926,-4.6766008,Calaburra - Chaparral,,Calaburra - Chaparral,
36.6466639,-4.6684905,Ardelejos - Cuesta de la Palma - Buenavista,,,
36.5056962,-5.0025481,La Quinta,,,
36.7207845,-4.285182,Gran Sol - Montesol,,,
36.4964242,-4.969155,Nueva Andalucía,,Nueva Andalucía,
36.4282435,-5.1528472,Estepona Pueblo,,Zona Calvario,
36.6000776,-4.5194843,Solymar - Puerto Marina,,,
36.5084926,-4.8823949,Marbella Pueblo,,Playa Bajadilla-Puertos,
36.7261387,-4.5494094,Campanillas,CAMPANILLAS,Campanillas,ROQUERO                       
36.4265567,-5.1479777,Estepona Pueblo,,Centro,
36.5881825,-4.5795211,Benalmádena Pueblo,,Los Nadales - Tio Charles,
36.7302555,-4.2402152,Añoreta Golf - Paraíso del Sol,,,
36.7222413,-4.3705956,Este,ESTE,Pedregalejo - Morlaco,LAS ACACIAS                   
36.4560295,-5.0435439,Benamara - Atalaya,,Villacana - Costalita - Saladillo,
36.6865415,-4.4471438,Carretera de Cádiz,CARRETERA DE CADIZ,Pacífico,POL COM PACIFICO
36.78483,-3.900552,,,,
36.6629486,-4.4571754,Churriana,CHURRIANA,Guadalmar,GUADALMAR                     
36.4885748,-5.0315618,La Alquería,,,
36.7230263,-4.4352797,Bailén - Miraflores,BAILEN-MIRAFLORES,Los Castillejos - La Trinidad,LA TRINIDAD                   
36.4004577,-5.2163839,Casares Golf - Casares del Sol,,,
36.4770898,-5.0154069,Benamara - Atalaya,,Nueva Atalaya,
36.5090662,-4.9665921,Nueva Andalucía,,Las Brisas,
36.4356826,-5.112676,Punta Plata,,Kempinski,
36.7272884,-4.4250312,Centro,CENTRO,La Goleta - San Felipe Neri,EL MOLINILLO                  
36.664813,-4.6414876,Ardelejos - Cuesta de la Palma - Buenavista,,,
36.4917058,-4.9655917,Nueva Andalucía,,Nueva Andalucía,
36.5419532,-5.024775,La Zagaleta,,,
36.7434451,-4.4158886,Ciudad Jardín,CIUDAD JARDIN ,Cortijo Bazán - Los Casinis - Los Cipreses,MANGAS VERDES                 
36.513658,-4.9210037,Nagüeles-Milla de Oro,,Nagüeles,
36.4595583,-5.1268587,Altos de Estepona,,,
36.5286709,-4.7572808,La Mairena,,,
36.7027174,-4.4375364,Carretera de Cádiz,CARRETERA DE CADIZ,Huelin,HUELIN                        
36.5126969,-4.727724,Sitio de Calahonda,,Sitio de Calahonda,
36.5885555,-4.5546583,Torrequebrada,,Zona Centro Comercial Torrequebrada,
36.496469,-5.0524686,Montemayor-Marbella Club,,,
36.5921096,-4.5265094,Parque de la Paloma,,,
36.4978809,-4.9652025,Nueva Andalucía,,Nueva Andalucía,
36.5106439,-4.8451845,Rio Real-Los Monteros,,Rio Real,
36.5150793,-4.8316124,Rio Real-Los Monteros,,Bahía de Marbella,
36.7140857,-4.256099,Lo Cea - Los Cortijos,,,
36.5132346,-4.7687354,Elviria-Cabopino,,Santa María,
36.41083,-5.183153,Costa Natura,,Guadalobón,
36.7168381,-4.2445008,Añoreta Golf - Paraíso del Sol,,,
36.558072,-4.7177399,Valtocado - La Alquería - La Atalaya,,,
36.7202049,-4.4101662,Este,CENTRO,Malagueta - Monte Sancha,LA MALAGUETA                  
36.617054,-4.5167179,El Pinillo,,,
36.7162498,-4.1826279,,,,
36.7405026,-4.482903,Puerto de la Torre,PUERTO DE LA TORRE,Fuente Alegre - El Chaparral - Los Morales,LOS MORALES                   
36.5195559,-4.652664,Hipódromo-Cerrado del Águila,,Hipódromo-Cerrado del Águila,
36.5065965,-4.9668283,Nueva Andalucía,,Las Brisas,
36.7151519,-4.251579,Torre de Benagalbón,,,
36.7279014,-4.415449,Centro,CENTRO,La Victoria,EL EJIDO                      
36.6570544,-4.7627145,,,,
36.4861052,-4.9547712,Nueva Andalucía,,Puerto Banús,
36.4938691,-5.0353303,El Paraíso,,,
36.5465203,-4.6177753,Zona Puerto Deportivo,,,
36.5145765,-4.9956529,La Quinta,,,
36.4884792,-5.0178924,Benamara - Atalaya,,Benatalaya,
36.7128208,-4.6727305,Diseminados,,,
36.4362106,-5.1057356,Punta Plata,,Kempinski,
36.3608839,-5.2453459,La Duquesa,,,
36.70237,-4.4418605,Carretera de Cádiz,CARRETERA DE CADIZ,Girón - Las Delicias - Pacífico,ALASKA                        
36.6085656,-4.7468385,,,,
36.6644288,-4.640707,Ardelejos - Cuesta de la Palma - Buenavista,,,
36.4373601,-5.1078675,Punta Plata,,Kempinski,
36.4847083,-4.9991366,San Pedro de Alcántara,,San Pedro Pueblo,
36.5097438,-4.9405323,Nagüeles-Milla de Oro,,Lomas de Marbella Club,
36.7057627,-4.6654827,Diseminados,,,
36.7258915,-4.4024237,Este,ESTE,Limonar,LA VAGUADA                    
36.4452806,-5.0928623,Selwo,,El Velerín,
36.4812891,-4.9957015,San Pedro de Alcántara,,San Pedro Pueblo,
36.6731897,-4.7611909,,,,
36.7263076,-4.3520639,Este,ESTE,El Palo,MIRAFLORES                    
36.5115951,-4.9729872,Nueva Andalucía,,Las Brisas,
36.5497268,-4.6292693,Centro Ciudad,,,
36.6248417,-4.5030112,Centro,,Ayuntamiento,
36.7170881,-4.2062809,,,,
36.6584896,-4.7514258,,,,
36.7208496,-4.3051441,La Cala del Moral,,,
36.4183693,-5.1709662,Seghers,,,
36.4850608,-4.964225,Nueva Andalucía,,Puerto Banús,
36.5954779,-4.5224333,Solymar - Puerto Marina,,,
36.7249605,-4.2456009,Añoreta Golf - Paraíso del Sol,,,
36.7205074,-4.430035,Centro,CENTRO,Perchel norte,MARMOLES                      
36.7179159,-4.3058681,La Cala del Moral,,,
36.7257325,-4.4059856,Este,CENTRO,Limonar,VENTAJA ALTA                  
36.7351769,-3.9405364,El Peñoncillo,,,
36.4817991,-5.0181843,Benamara - Atalaya,,Nueva Atalaya,
36.5059476,-4.9699309,Nueva Andalucía,,Las Brisas,
36.7317178,-4.3807608,Este,ESTE,Cerrado de Calderón - Hacienda Paredes,CERRADO DE CALDERON           
36.7165845,-4.4115917,Este,CENTRO,Malagueta - Monte Sancha,LA MALAGUETA                  
36.737009,-3.9807744,Urbanización Santa Rosa,,,
36.4954483,-4.7212021,Sitio de Calahonda,,Sitio de Calahonda,
36.7291865,-3.9596084,Urbanización Santa Rosa,,,
36.4535792,-5.0714842,Selwo,,Guadalmansa,
36.6088948,-4.5137959,Montemar,,,
36.429134,-5.151092,Estepona Pueblo,,Zona Calvario,
36.4711272,-4.9944826,San Pedro de Alcántara,,Linda Vista-Nueva Alcántara-Cortijo Blanco,
36.535645,-4.6243654,Zona Puerto Deportivo,,,
36.4798836,-4.9822507,San Pedro de Alcántara,,Linda Vista-Nueva Alcántara-Cortijo Blanco,
36.4865397,-4.9882507,San Pedro de Alcántara,,San Pedro Pueblo,
36.5075609,-4.9625314,Nueva Andalucía,,Aloha,
36.7320591,-3.9770257,Laguna Beach,,,
36.6693886,-4.5028211,Churriana,CHURRIANA,Churriana-El Pizarrillo-La Noria-Guadalsol,CHURRIANA                     
36.5919463,-4.5440484,Torrequebrada,,Cortijo Torrequebrada,
36.5322846,-4.8317422,Rio Real-Los Monteros,,Alto de los Monteros,
36.7191273,-4.3604883,Este,ESTE,El Palo,PLAYAS DEL PALO               
36.4813187,-4.9886645,San Pedro de Alcántara,,Linda Vista-Nueva Alcántara-Cortijo Blanco,
36.6358231,-4.5076247,El Pinar - Palacio de Congresos,,,
36.5293954,-4.6272721,Zona Sohail,,,
36.7106138,-4.4370302,Cruz de Humilladero,CRUZ DE HUMILLADERO,Cruz del Humilladero - Los Tilos,LA UNION                      
36.7191805,-4.4294691,Centro,CENTRO,Perchel norte,MARMOLES                      
36.5010728,-4.9682293,Nueva Andalucía,,Las Brisas,
36.4875728,-4.9606328,Nueva Andalucía,,Puerto Banús,
36.6962946,-4.4506597,Carretera de Cádiz,CARRETERA DE CADIZ,Los Guindos - Parque Mediterráneo - Santa Paula,ARDIRA                        
36.5147864,-4.9681289,Nueva Andalucía,,Los Naranjos,
36.4521108,-5.0967792,Selwo,,El Velerín,
36.5148495,-4.9085622,Nagüeles-Milla de Oro,,La Carolina-Guadalpín,
36.7162516,-4.2482519,Añoreta baja,,,
36.6069587,-4.5072499,La Carihuela - Los Nidos,,,
36.7159428,-4.3087179,La Cala del Moral,,,
36.5007812,-4.6957895,Riviera del Sol,,Riviera del Sol,
36.5584765,-4.6732044,Mijas Golf,,Mijas Golf,
36.5906685,-4.5291973,Parque de la Paloma,,,
36.7356278,-4.4875111,Puerto de la Torre,PUERTO DE LA TORRE,Puertosol - Santa Isabel,CAÑAVERAL                     
36.7227217,-4.4381729,Cruz de Humilladero,BAILEN-MIRAFLORES,Carranque - Haza Cuevas,GAMARRA                       
36.4509295,-5.073656,Selwo,,Guadalmansa,
36.717825,-4.3622122,Este,,El Palo,
36.7455827,-5.1663589,Centro,,,
36.5081543,-4.9004989,Marbella Pueblo,,Playa de la Fontanilla,
36.5025066,-4.7106967,Riviera del Sol,,Riviera del Sol,
36.4887516,-4.9616572,Nueva Andalucía,,Nueva Andalucía,
36.7147335,-4.4252824,Centro,CENTRO,Ensanche Centro - Soho,ENSANCHE CENTRO               
36.5107236,-4.9404202,Nagüeles-Milla de Oro,,Lomas de Marbella Club,
36.7285679,-4.399346,Este,ESTE,Limonar,EL LIMONAR                    
36.7240506,-4.4295665,Centro,CENTRO,La Trinidad,LA TRINIDAD                   
36.5087251,-4.9526804,Nueva Andalucía,,La Dama de Noche-La Alzambra,
